0;1;2?ParameterNavn;3Energi (kJ);4Energi (kcal);5Protein;6Protein fra Aminosyrer;7Protein, 8deklaration;9Kulhydrat difference;10Tilg�ngelig kulhydrat;11Tilg�ngelig kulhydrat, deklaration;12Kostfibre;13Fedt;14Alkohol;15Salt deklaration;16Aske;17T�rstof;18Vand;19A-vitamin;20Retinol;21beta-Caroten;22D-vitamin;23D3-vitamin;24D2-vitamin;25 25-hydroxy D3-vitamin;26 25-hydroxy D2-vitamin;27E-vitamin;28alfa-Tokoferol;29beta-Tokoferol;30gamma-Tokoferol;31delta-Tokoferol;32alfa-Tokotrienol;33K1-vitamin;34Thiamin (B1-vitamin);35Thiamin;36 2-(1-hydroxyethyl)thiamin;37Riboflavin (B2-vitamin);38Niacin�kvivalent;39Niacin;40B6-vitamin;41Pantothensyre;42Biotin;43Folat;44Frit folat;45B12-vitamin;46C-vitamin;47Ascorbinsyre;48Dehydroascorbinsyre;49Natrium;50Kalium;51Calcium;52Magnesium;Rubidium;Jern;Kobber;Zink;Mangan;Krom;Molybd�n;Cobolt;Selenium;Aluminium;Silicium;Bor;Fosfor;Fluor;Chlorid;Brom;Jod;Svovl;Nikkel;Kviks�lv;Arsen;Cadmium;Bly;Tin;Fruktose;Galaktose;Glukose;Sum monosakkarider;Laktose;Maltose;Sakkarose;Sum disakkarider;Maltotriose;Raffinose;Sum sukkerarter;Tilsat Sukker;Frie sukkerarter;Sorbitol;Mannitol;Inositol;Maltitol;Sum sukkeralkoholer;Stivelse;Cellulose;Lignin;Uopl�selige kostfibre;H�j molekylev�gt opl�selige kostfibre;Lav molekylev�gt opl�selige kostfibre;Crude fibre;Neutral detergent fibre;L-m�lkesyre;D-m�lkesyre;M�lkesyre;Citronsyre;Oxalsyre;�blesyre;Eddikesyre;Propionsyre;Benzosyre;Sum organiske syrer;C4:0;C6:0;C8:0;C10:0;C12:0;C13:0;C14:0;C15:0;C16:0;C17:0;C18:0;C20:0;C21:0;C22:0;C23:0;C24:0;C12:1,n-1;C14:1,n-5;C15:1,n-5;C16:1,n-7;C17:1,n-7;C18:1,n-7;C18:1,n-9;C18:1,n-12;C20:1,n-9;C20:1,n-11;C20:1,n-15;C22:1,n-9;C22:1,n-11;C24:1,n-9;C14:1,n-5,trans;C16:1,n-7,trans;C18:1,trans;C20:1,trans;C22:1,trans;C18:2,n-6;C18:2,konjugeret;C18:3,n-3;C18:3,n-6;C18:4,n-3;C20:2,n-6;C20:3,n-3;C20:3,n-6;C20:4,n-3;C20:4,n-6;C20:5,n-3;C22:2,n-6;C22:3,n-3;C22:4,n-6;C22:5,n-3;C22:5,n-6;C22:6,n-3;C18:2,trans;Andre fedtsyrer;Sum m�ttede fedtsyrer;Sum enkeltum�ttede fedtsyrer;Sum flerum�ttede fedtsyrer;Sum transfedtsyrer;Sum fedtsyrer under detektionsgr�nsen;Sum fedtsyrer;Sum n-3 fedtsyrer;Sum n-6 fedtsyrer;Kolesterol;Nitrogen;Isoleucin;Leucin;Lysin;Methionin;Cystin;Phenylalanin;Tyrosin;Threonin;Tryptofan;Valin;Arginin;Histidin;Alanin;Asparaginsyre;Glutaminsyre;Glycin;Prolin;Serin;Hydroxyprolin;Ornitin;Histamin;Serotonin;Tyramin;Phenylethylamin;Putrescin;Cadaverin;Spermin;Spermidin;Sum biogene aminer;Svind;Nitrogen-til-protein faktor;Fedtsyrekonverteringsfaktor;Massefylde
Yoghurt med jordb�r;Yoghurt with strawberries;1270;354;84;3,3;2,9;3,2;11,3;10,8;10,6;0,5;3,1;0,0;0,1;1,0;18,7;81,3;27,2;26,0;14;0,09;0,09;;;;0,08;0,08;;;;;0,0;0,036;;;0,16;0,87;0,12;0,04;0,31;1,8;17,5;;0,15;0,0;0,0;;39,8;148,0;119,0;11,9;;0,08;0,008;0,49;0,02;0,05;2,0;;1,30;;;;88;;86;;10,7;;2,1;0,03;0,30;0,00;0,09;;0,51;0,92;0,44;1,87;2,28;0,00;6,43;8,71;;;10,58;8,32;8,32;;;;;;0,00;;;;;;;;0,54;0,40;0,94;0,22;;;;;9,00;1,16;0,11;0,07;0,04;0,10;0,12;;0,34;;0,92;;0,31;;;;;;;0,04;;0,07;;;0,69;;;0,04;;;;;;;;;;0,06;;0,02;;;;;;;;;;;;;;;;;2,01;0,83;0,09;;;2,93;0,02;0,06;12,0;0,52;176;315;295;83;22;145;150;140;45;222;114;88;109;290;641;67;310;181;;;0,02;0,00;0,13;;;;;;;0,0;6,38;0,95;1,05
Ris, parboiled, r�;Rice, parboiled, raw;1271;1518;358;7,8;6,2;8,2;79,4;78,5;78,1;0,9;1,2;0,0;0,0;0,7;89,1;10,9;0,0;0,0;0;0,00;;;;;0,05;0,05;;;;0,05;0,0;0,610;;;0,04;1,84;5,00;0,40;0,90;3,0;18,0;9,0;0,00;0,0;0,0;;1,8;150,0;130,0;35,0;;1,20;0,200;1,70;3,90;1,20;40,0;;6,00;;;;171;;;;2,2;;17,1;0,10;25,20;1,20;0,00;;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;;;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;0,00;;0,01;;0,24;;0,03;0,00;;;;;;;;0,00;;;0,29;;;0,00;;0,00;;;;;;;;0,41;;0,01;;;;0,00;;;;;;;;;;;;;0,27;0,29;0,42;;;0,98;0,01;0,41;0,0;1,31;341;603;288;184;92;420;223;262;110;511;590;170;459;695;1180;354;354;393;;;;0,00;;;;;;;0,00;0,0;5,95;0,82;0,82
Kartoffelmel;Potato flour;1272;1455;342;0,2;0,2;0,2;85,3;85,0;85,0;0,3;0,1;0,0;0,0;0,2;85,8;14,2;0,0;0,0;0;0,00;0,00;;;;0,00;0,00;;;;;;0,005;;;0,00;0,05;0,08;0,01;;;82,0;;0,00;0,0;0,0;;3,5;34,0;25,0;6,0;;0,38;0,076;0,16;0,10;3,00;0,0;;0,40;;;;7;;;;0,3;;3,0;0,00;0,00;0,00;6,00;;;;;;;;;;;;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,02;;0,00;;;;;;;;;0,00;;;0,00;;;;;;;;;;;;;0,02;;0,03;;;;;;;;;;;;;;;;;0,02;0,00;0,06;;;0,08;0,03;0,02;0,0;0,03;7;11;12;3;2;8;4;7;3;12;8;4;7;42;27;6;7;7;;;;;;;;;;;;0,0;6,25;0,80;0,54
Yoghurt med skovb�r;Yoghurt with mixed fruits;1273;362;86;3,3;2,9;3,2;11,8;11,3;10,6;0,5;3,1;0,0;0,1;1,0;19,2;80,8;27,2;26,0;14;0,09;0,09;;;;0,08;0,08;;;;;0,0;0,036;;;0,16;0,87;0,12;0,04;0,31;1,8;23,0;;0,15;0,0;0,0;;40,7;150,0;111,0;11,7;;0,08;0,008;0,49;0,02;0,05;2,0;;1,65;;;;85;;86;;10,7;;0,9;0,03;0,30;0,00;0,09;;1,38;0,95;1,33;3,66;2,31;0,00;4,67;6,98;;;10,64;8,29;8,29;;;;;;0,00;;;;;;;;0,45;0,51;0,96;0,21;;;;;9,00;1,17;0,11;0,07;0,04;0,10;0,12;;0,34;;0,92;;0,31;;;;;;;0,04;;0,07;;;0,69;;;0,04;;;;;;;;;;0,06;;0,02;;;;;;;;;;;;;;;;;2,01;0,83;0,09;;;2,93;0,02;0,06;12,0;0,52;176;315;295;83;22;145;150;140;45;222;114;88;109;290;641;67;310;181;;;0,02;0,00;0,13;;;;;;;0,0;6,38;0,95;1,05
Ost, fast, 30+, alle typer;Cheese, firm, 30 % fidm., all varieties;1274;1097;263;28,7;25,3;28,1;1,0;1,0;0,1;0,0;16,0;0,0;1,8;4,5;50,2;49,8;141,8;136,0;70;0,18;0,18;;;;0,41;0,41;;;;;0,0;0,055;;;0,33;6,70;0,10;0,09;0,34;1,5;60,0;1,0;1,52;0,0;0,0;;729,0;80,8;733,0;32,3;;0,19;0,086;4,50;0,06;0,25;6,0;1,00;9,50;;;;590;;;;13,8;;1,4;0,06;1,00;0,01;0,45;;;;;;0,05;;;0,05;;;0,05;0,00;0,00;;;;;;0,00;;;;;;;;;;;;;;;;;;0,54;0,35;0,23;0,50;0,62;;1,77;;4,73;;1,62;;;;;;;0,23;;0,35;;;3,55;;;0,18;;;;;;;;;;0,33;;0,12;;;;;;;;;;;;;;;;;10,36;4,31;0,45;;;15,12;0,12;0,33;53,8;4,50;1574;2654;2294;810;103;1484;1574;990;396;1934;900;810;900;2024;5623;585;3014;1619;;;3,50;0,00;;;;;;;3,50;0,0;6,38;0,95;
Sp�db�rnsmad, moderm�lkserstatning, h�jt jernindhold, pulver;Baby food, infant formula, high iron content, powder;1275;2112;505;11,3;;11,1;56,7;56,7;56,9;0,0;25,9;0,0;0,5;2,0;95,9;4,2;465,0;;;8,25;;;;;4,35;;;;;;25,8;0,433;;;0,55;6,80;6,80;0,45;3,05;12,0;43,0;;0,95;67,0;;;212,5;565,0;421,5;47,5;;5,20;0,236;4,05;;;;;12,00;;;;261;;295;;60,0;;;;;;;;;;;;56,70;;;56,70;;;56,70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22,60;;1,83;;;;;;;;;;;;;;;;;;;24,43;;;24,43;1,83;22,60;;1,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;6,38;0,95;
Fersken, t�rret;Peach, dried;1276;1407;333;4,9;3,0;4,9;83,2;68,9;51,1;14,3;1,0;0,0;0,2;3,4;92,5;7,5;41,7;0,0;500;0,00;0,00;;;;;;;;;;;0,002;;;0,07;1,69;1,30;0,15;0,30;;14,0;10,0;0,00;4,8;4,8;;79,0;945,0;25,0;80,0;;6,80;0,630;0,57;0,67;;;;;;;;120;;;;2,8;;;;;;;;6,70;;6,10;12,80;;;38,30;38,30;;;51,10;0,00;0,00;;;;;;0,00;;;;;;3,97;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;0,00;;0,08;;0,01;;;;;;;;;0,01;;;0,31;;;0,00;;0,00;;;;;;;;0,40;;0,01;;0,00;;;;;0,00;0,00;;;;0,00;;0,00;;;0,09;0,31;0,42;;;0,82;0,01;0,41;0,0;0,78;77;168;180;180;55;109;121;168;23;239;102;102;239;543;852;94;168;20;;;;;;;;;;;;0,0;6,25;0,80;
Camembert, 50+;Cheese, Camembert, 50 % fidm.;1277;1267;306;17,5;17,2;17,5;0,0;0,0;0,1;0,0;26,2;0,0;1,4;3,2;46,9;53,1;232,6;223,0;115;0,27;0,27;;;;0,67;0,67;;;;;0,0;0,045;;;0,45;6,27;1,80;0,25;1,36;6,0;62,0;3,0;1,13;0,0;0,0;;569,9;97,8;490,0;20,0;;0,18;;2,38;0,05;0,25;6,0;1,00;7,00;;;;400;;916;;10,4;;5,0;0,06;1,00;0,01;0,45;;;;;;0,10;;;0,10;;;0,10;0,00;0,00;;;;;;0,00;;;;;;;;;;;;;;;;0,65;;0,89;0,57;0,37;0,82;1,02;;2,90;;7,75;;2,65;;;;;;;0,37;;0,57;;;5,82;;;0,30;;;;;;;;;;0,54;;0,20;;;;;;;;;;;;;;;;;16,96;7,06;0,74;;;24,76;0,20;0,54;86,9;3,05;1068;1800;1556;549;70;1007;1068;671;268;1312;610;549;610;1373;3814;397;2044;1098;;;3,30;0,00;14,50;;12,50;24,50;;;54,80;0,0;6,38;0,95;
Ab-m�lk, syrnet s�dm�lk;Milk, whole, cultured;1278;265;63;3,5;3,1;3,4;4,5;4,5;3,8;0,0;3,6;0,0;0,1;0,8;12,4;87,6;32,3;31,0;16;0,10;0,10;;;;0,09;0,09;;;;;;0,045;;;0,20;0,86;0,09;0,04;0,25;1,8;6,0;;0,18;0,3;0,3;;35,5;153,1;127,0;12,7;;0,05;0,015;0,54;0,01;0,05;3,0;;1,30;;;;95;;;;10,7;;2,0;0,03;0,30;0,00;0,09;;0,00;0,06;0,00;0,06;3,78;0,00;0,00;3,78;;;3,84;0,00;0,00;;;;;;0,00;0,00;0,00;;;;;;0,89;0,03;;0,02;;;;;;0,94;0,12;0,08;0,05;0,11;0,14;;0,40;;1,07;;0,36;;;;;;;0,05;;0,08;;;0,80;;;0,04;;;;;;;;;;0,07;;0,03;;;;;;;;;;;;;;;;;2,33;0,97;0,10;;;3,40;0,03;0,07;13,7;0,55;192;340;302;88;21;170;165;143;47;236;121;93;115;280;664;77;329;192;;;;;;;;;;;;0,0;6,38;0,95;1,03
Tykm�lk;Junket;1279;265;63;3,5;3,1;3,4;4,5;4,5;3,8;0,0;3,6;0,0;0,1;0,8;12,4;87,6;32,3;31,0;16;0,10;0,10;;;;0,09;0,09;;;;;0,0;0,045;;;0,20;0,86;0,09;0,04;0,25;1,8;6,0;;0,18;0,3;0,3;;35,5;153,1;127,0;12,7;;0,05;0,015;0,54;0,01;0,05;3,0;;1,30;;;;95;;;;10,7;;2,0;0,03;0,30;0,00;0,09;;0,00;0,06;0,00;0,06;3,78;0,00;0,00;3,78;;;3,84;0,00;0,00;;;;;;0,00;0,00;0,00;;;;;;0,89;0,03;0,92;0,02;;;;;;0,94;0,12;0,08;0,05;0,11;0,14;;0,40;;1,07;;0,36;;;;;;;0,05;;0,08;;;0,80;;;0,04;;;;;;;;;;0,07;;0,03;;;;;;;;;;;;;;;;;2,33;0,97;0,10;;;3,40;0,03;0,07;13,7;0,55;192;340;302;88;21;170;165;143;47;236;121;93;115;280;664;77;329;192;;;;;;;;;;;;0,0;6,38;0,95;1,03
Cultura, syrnet s�dm�lk (HISTORISK);Milk, whole, cultured (HISTORIC);1280;265;63;3,5;3,1;3,4;4,5;4,5;3,8;0,0;3,6;0,0;0,1;0,8;12,4;87,6;32,3;31,0;16;0,10;0,10;;;;0,09;0,09;;;;;0,0;0,045;;;0,20;0,86;0,09;0,04;0,25;1,8;6,0;;0,18;0,3;0,3;;35,5;153,1;127,0;12,7;;0,05;0,015;0,54;0,01;0,05;3,0;;1,30;;;;95;;;;10,7;;2,0;0,03;0,30;0,00;0,09;;0,00;0,06;0,00;0,06;3,78;0,00;0,00;3,78;;;3,84;0,00;0,00;;;;;;0,00;0,00;0,00;;;;;;0,89;0,03;;0,02;;;;;;0,94;0,12;0,08;0,05;0,11;0,14;;0,40;;1,07;;0,36;;;;;;;0,05;;0,08;;;0,80;;;0,04;;;;;;;;;;0,07;;0,03;;;;;;;;;;;;;;;;;2,33;0,97;0,10;;;3,40;0,03;0,07;13,7;0,55;192;340;302;88;21;170;165;143;47;236;121;93;115;280;664;77;329;192;;;;;;;;;;;;0,0;6,38;0,95;1,03
Kefir (HISTORISK);Milk, cultured, kefir (HISTORIC);1281;265;63;3,5;3,1;3,4;4,5;4,5;3,8;0,0;3,6;0,0;0,1;0,8;12,4;87,6;32,3;31,0;16;0,10;0,10;;;;0,09;0,09;;;;;0,0;0,045;;;0,20;0,86;0,09;0,04;0,25;1,8;21,0;;0,18;0,3;0,3;;35,5;153,1;127,0;12,7;;0,05;0,015;0,54;0,01;0,05;3,0;;1,30;;;;95;;;;10,7;;2,0;0,03;0,30;0,00;0,09;;0,00;0,06;0,00;0,06;3,78;0,00;0,00;3,78;;;3,84;0,00;0,00;;;;;;0,00;0,00;0,00;;;;;;0,89;0,03;;0,02;;;;;;0,94;0,12;0,08;0,05;0,11;0,14;;0,40;;1,07;;0,36;;;;;;;0,05;;0,08;;;0,80;;;0,04;;;;;;;;;;0,07;;0,03;;;;;;;;;;;;;;;;;2,33;0,97;0,10;;;3,40;0,03;0,07;13,7;0,55;192;340;302;88;21;170;165;143;47;236;121;93;115;280;664;77;329;192;;;;;;;;;;;;0,0;6,38;0,95;1,03
Yoghurt med peach melba;Yoghurt with peach melba;1284;368;87;3,3;2,9;3,2;11,9;11,4;10,7;0,5;3,2;0,0;0,1;1,0;19,4;80,6;28,2;27,0;14;0,09;0,09;;;;0,08;0,08;;;;;0,0;0,036;;;0,16;0,87;0,12;0,04;0,31;1,8;21,0;;0,15;0,2;0,2;;40,4;150,0;114,0;11,7;;0,08;0,008;0,49;0,02;0,05;2,0;;1,65;;;;89;;86;;10,7;;0,9;0,03;0,30;0,00;0,09;;0,66;0,90;0,63;2,19;2,46;0,00;6,06;8,52;;;10,71;8,24;8,24;;;;;;0,00;;;;;;;;0,61;0,33;0,95;0,20;;;;;9,00;1,14;0,11;0,07;0,04;0,10;0,12;;0,35;;0,95;;0,32;;;;;;;0,04;;0,07;;;0,71;;;0,04;;;;;;;;;;0,07;;0,02;;;;;;;;;;;;;;;;;2,07;0,86;0,09;;;3,02;0,02;0,07;12,4;0,52;176;315;295;83;22;145;150;140;45;222;114;88;109;290;641;67;310;181;;;0,02;0,00;0,13;;;;;;;0,0;6,38;0,95;1,05
Yoghurt, s�dm�lk, med frugt;Yoghurt, whole milk, with fruit;1286;373;89;3,3;2,9;3,2;12,2;11,7;10,3;0,5;3,2;0,0;0,1;0,7;19,4;80,6;16,7;15,5;14;0,09;0,09;;;;0,06;0,06;;;;;0,0;0,037;;;0,16;0,88;0,13;0,04;0,25;1,5;23,0;;0,16;0,0;0,0;;31,5;151,5;117,9;12,0;;0,08;0,020;0,39;0,02;0,29;2,0;;1,65;;;;88;;0;;8,6;;0,9;0,03;0,30;0,00;0,09;;1,35;0,90;1,19;3,44;2,36;0,00;4,49;6,85;;;10,29;7,94;7,94;;;;;;0,00;;;;;;;;0,54;0,45;0,94;0,24;;;;;9,00;1,23;0,12;0,09;0,05;0,10;0,12;;0,33;0,04;0,89;;0,36;;;;;;;0,01;;0,04;;0,02;0,57;;;;;;;;;;0,12;;;0,05;0,01;0,02;;;;;;;;;;;;;;;0,02;0,06;2,10;0,64;0,09;0,14;;3,02;0,02;0,05;12,4;0,52;176;315;295;83;22;145;150;140;45;222;114;88;109;290;641;67;310;181;;;0,02;0,00;0,13;;;;;;;0,0;6,38;0,95;1,05
Maribo, 30+;Cheese, firm, Maribo, 30 % fidm.;1288;1119;268;29,1;25,7;28,5;1,0;1,0;0,1;0,0;16,4;0,0;2,2;3,7;50,2;49,8;145,0;139,0;72;0,18;0,18;;;;0,42;0,42;;;;;0,0;0,055;;;0,33;6,79;0,10;0,09;0,34;1,5;60,0;1,0;1,52;0,0;0,0;;872,0;80,8;930,0;32,3;;0,19;0,086;4,50;0,06;0,25;6,0;1,00;10,00;;;;560;;1348;;13,8;;1,4;0,06;1,00;0,01;0,45;;;;;;0,05;;;0,05;;;0,05;0,00;0,00;;;;;;0,00;;;;;;;;;;;;;;;;;;0,56;0,36;0,23;0,51;0,64;;1,81;;4,85;;1,66;;;;;;;0,23;;0,36;;;3,64;;;0,19;;;;;;;;;;0,34;;0,12;;;;;;;;;;;;;;;;;10,62;4,42;0,46;;;15,50;0,12;0,34;55,1;4,56;1596;2691;2326;821;105;1505;1596;1003;401;1961;912;821;912;2052;5701;593;3056;1642;;;3,50;0,00;;;;;;;3,50;0,0;6,38;0,95;
Yoghurt med p�re og banan;Yoghurt with pear and banana;1289;372;89;3,3;2,9;3,2;12,2;11,7;10,3;0,5;3,2;0,0;0,1;1,0;19,7;80,3;28,2;27,0;14;0,09;0,09;;;;0,08;0,08;;;;;0,0;0,036;;;0,16;0,87;0,12;0,04;0,31;1,8;23,0;;0,15;0,0;0,0;;41,0;152,0;118,0;12,0;;0,09;0,008;0,49;0,01;0,05;2,0;;1,30;;;;88;;;;10,7;;2,1;0,03;0,30;0,00;0,09;;1,35;0,90;1,19;3,44;2,36;0,00;4,49;6,85;;;10,29;7,94;7,94;;;;;;0,00;;;;;;;;0,54;0,45;;0,24;;;;;9,00;1,23;0,11;0,07;0,04;0,10;0,12;;0,35;;0,95;;0,32;;;;;;;0,04;;0,07;;;0,71;;;0,04;;;;;;;;;;0,07;;0,02;;;;;;;;;;;;;;;;;2,07;0,86;0,09;;;3,02;0,02;0,07;12,4;0,52;176;315;295;83;22;145;150;140;45;222;114;88;109;290;641;67;310;181;;;0,02;0,00;0,13;;;;;;;0,0;6,38;0,95;1,05
Yoghurt med kirseb�r;Yoghurt with cherries;1290;376;89;3,4;3,0;3,3;12,5;12,0;10,3;0,5;3,1;0,0;0,1;1,0;20,0;80,0;27,2;26,0;14;0,09;0,09;;;;0,08;0,08;;;;;0,0;0,036;;;0,16;0,90;0,12;0,04;0,31;1,8;23,0;;0,15;0,0;0,0;;41,0;152,0;118,0;12,0;;0,09;0,008;0,49;0,01;0,05;2,0;;1,30;;;;88;;;;10,7;;2,1;0,03;0,30;0,00;0,09;;1,35;0,90;1,19;3,44;2,36;0,00;4,49;6,85;;;10,29;7,94;7,94;;;;;;0,00;;;;;;;;0,54;0,45;;0,24;;;;;9,00;1,23;0,11;0,07;0,04;0,10;0,12;;0,34;;0,92;;0,31;;;;;;;0,04;;0,07;;;0,69;;;0,04;;;;;;;;;;0,06;;0,02;;;;;;;;;;;;;;;;;2,01;0,83;0,09;;;2,93;0,02;0,06;12,0;0,53;181;325;304;85;22;149;155;144;46;229;117;91;112;298;661;69;320;187;;;0,02;0,00;0,13;;;;;;;0,0;6,38;0,95;1,05
A38, acidophilus tykm�lk af s�dm�lk, 3,5% fedt;Milk, acidophilus cultured from whole milk, 3.5% fat;1291;283;67;4,9;4,4;4,8;4,5;4,5;3,5;0,0;3,5;0,0;0,1;0,9;13,7;86,4;23,3;22,0;15;0,10;0,10;;;;0,08;0,08;;;;;0,0;0,040;;;0,22;1,23;0,11;0,04;0,31;1,1;6,2;;0,30;0,3;0,3;;35,5;153,1;126,3;12,3;;0,03;0,015;0,54;0,01;0,09;5,0;;2,85;;;;100;;0;;9,1;;0,4;;;0,00;0,09;;0,00;0,00;0,00;0,00;3,52;0,00;0,00;3,52;;;3,52;0,00;0,00;;;;;;0,00;;;;;;;;0,91;0,05;0,96;0,03;;;;;;0,99;0,12;0,09;0,05;0,12;0,13;;0,37;0,04;0,98;;0,39;;;;;;;0,03;;0,05;;0,02;0,57;;;;;;;;;;0,12;;;0,06;0,02;0,02;;;;;;;;;;;;;;;0,03;0,04;2,30;0,68;0,09;0,14;;3,26;0,02;0,06;13,2;0,77;260;505;436;122;31;237;237;214;67;344;161;130;161;390;933;107;474;252;;;;;;;;;;;;0,0;6,38;0,95;1,03
Birkes, fr�;Poppy seeds;1292;2273;549;18,0;19,0;18,0;23,7;13,7;13,7;10,0;44,7;0,0;0,1;6,8;93,2;6,8;0,0;0,0;0;0,00;;;;;0,50;0,50;;;;;;0,849;;;0,17;5,21;0,98;0,55;;;0,0;;0,00;0,0;;;21,0;700,0;1448,0;331,0;;9,39;;10,23;;75,20;;;11,00;;;;849;;;;0,0;;166,8;;;17,40;19,70;;;;;;;;;;;;;;;;;;;;;;;;;;6,26;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;0,00;;4,12;;0,67;;;;;;;;;0,13;;;6,19;;;0,04;;0,00;;;;;;;;30,54;;0,33;;0,00;;;;;0,00;0,00;;;;0,00;;0,00;;;4,79;6,36;30,87;;;42,02;0,33;30,54;0,0;2,89;895;1472;1097;462;462;895;693;895;254;1299;1991;519;1183;2193;4531;1126;1068;981;;;;;;;;;;;;0,0;;0,94;
Bygmel;Barley flour, raw;1294;1428;338;9,2;8,4;9,9;72,3;64,7;56,0;7,6;3,0;0,0;0,0;1,5;86,0;14,0;0,0;0,0;0;0,00;0,00;;;;0,25;0,25;;;;;;0,330;;;0,11;1,92;5,70;0,33;;;;;0,00;0,0;0,0;;2,5;360,0;23,0;89,0;280;4,50;0,560;2,80;1,60;2,00;10,0;1,00;1,00;1,0;34,0;90,0;300;50;;200;5,0;120;10,0;0,20;3,00;2,00;3,00;;;;;;0,00;;0,00;0,00;;;0,00;0,00;0,00;;;;;;56,00;;;;;;;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;0,01;0,00;0,51;0,00;0,01;0,00;;0,00;;;;0,00;0,00;0,00;0,00;;0,25;;;0,00;;0,00;;;;;;;;1,24;;0,13;;;;0,00;;;0,00;0,00;;;;0,00;;0,00;;;0,53;0,26;1,37;;;2,16;0,13;1,24;0,0;1,58;410;742;347;158;189;537;268;331;115;568;442;237;410;537;2367;363;1199;473;;;;;;;;;;;;0,0;5,83;0,72;0,61
Pastiller, med sukker, uspec.;Pastilles, sugar added, unspecified;1295;1577;371;4,4;;4,4;84,9;84,9;84,9;0,0;1,6;0,0;0,4;1,7;92,6;7,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;178,0;355,0;80,0;102,0;;7,00;0,300;0,31;0,71;;;;;;;;;;1;;;;;;;;;;1,40;;15,30;16,70;;;53,40;53,40;;;70,10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,28;;;;0,70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;6,25;0,80;
Pasta, kogt;Pasta, boiled;1296;541;128;5,0;4,6;5,5;27,0;25,0;26,9;2,0;0,4;0,0;0,0;0,2;32,6;67,4;0,0;0,0;0;0,00;0,00;;;;0,07;0,07;;;;0,05;0,0;0,040;;;0,01;0,91;0,30;0,01;0,06;0,2;2,0;0,0;0,00;0,0;0,0;;2,0;78,0;13,0;24,0;;0,60;0,200;0,70;0,20;1,40;7,0;;1,80;;;;50;;;;1,0;;;;;;;;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;;;0,00;0,00;0,00;;;;;;26,88;0,00;0,02;;;;;;;;;;;;;;;;;;;;;;;;0,05;;0,00;0,00;;;;;;;;;;;0,04;;;;;;;;;;;;;0,17;;0,01;;;;;;;;;;;;;;;;;0,06;0,04;0,18;;;0,28;0,01;0,17;0,0;0,88;228;386;114;82;76;281;96;140;54;254;202;123;175;237;1789;184;649;263;;;;;;;;;;;;0,0;5,70;0,69;
Majsmel;Corn flour;1297;1528;361;6,8;5,8;6,8;78,7;75,5;88,3;3,2;2,8;0,0;0,0;0,6;88,9;11,1;8,1;0,0;97;0,00;0,00;;;;1,11;1,11;;;;0,48;0,0;0,330;;;0,11;0,73;5,70;0,33;;;20,0;;0,00;;;;1,0;120,0;6,0;47,0;;1,10;;0,50;;2,60;;;3,20;;;;99;;;;0,6;;29,0;0,00;8,50;0,90;2,50;;0,23;;0,03;0,26;;0,00;1,00;1,00;;;1,26;0,00;0,00;;;;;;87,00;;;;;;;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;0,01;0,00;0,37;0,00;0,06;0,00;;0,00;;;;0,00;0,00;0,00;0,00;;0,80;;;0,00;;0,00;;;;;;;;1,34;;0,05;;;;0,00;;;0,00;0,00;;;;0,00;;0,00;;;0,44;0,80;1,39;;;2,63;0,05;1,34;0,0;1,09;250;860;185;131;109;348;261;250;44;326;283;185;511;435;1404;250;609;348;;;;;;;;;;;;0,0;6,25;0,94;0,62
